NEW_COD_STUDENT,YEAR,SEMESTER,Course_encode,COURSE_NAME,COURSE_ID
2215,2008,1T,1567 155 807 1639 1505,ECOLOGêA Y EDUCACIîN AMBIENTAL (B) QUêMICA ORGçNICA II ECOLOGêA Y EDUCACIîN AMBIENTAL (B) INGLƒS BçSICO B ECOLOGêA Y EDUCACIîN AMBIENTAL (B),FIEC03459 FIEC02105 FIEC01545 FIEC03053 FIEC05884
2215,2008,2T,1567 15 446,ECOLOGêA Y EDUCACIîN AMBIENTAL (B) PRODUCCIîN II (1997) PSICOLOGêA INDUSTRIAL,FIEC03459 FIEC05546 FIEC05603
2348,2001,2T,137 148 426 193,EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL INGLƒS AVANZADO B,ICF00463 ICF00471 ICM00216 ICQ00018
2348,2002,1T,137 65 168 416 428,EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) INVESTIGACIîN DE OPERACIONES II INGLƒS BçSICO A COMPORTAMIENTO ORGANIZACIONAL COMPORTAMIENTO ORGANIZACIONAL,ICF00463 ICHE00877 ICHE00885 ICM00604 ICM00646
2348,2002,2T,137 168 416,EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) INGLƒS BçSICO A COMPORTAMIENTO ORGANIZACIONAL,ICF00463 ICHE00885 ICM00604
2348,2003,1T,643 397 407,RECUPERACION MEJORADA INGENIERêA SANITARIA II COMPORTAMIENTO ORGANIZACIONAL,ICM00653 ICHE01065 ICHE00893
2348,2003,2T,580 898 722 197,DERECHO II EDUCACIîN MUSICAL FIS.EXPERIMENTAL I INGLƒS BçSICO B,FIEC04341 FIEC04358 ICM00901 FIEC01735
2348,2004,1T,580 195 1084 461 123,DERECHO II INGLƒS AVANZADO B TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.) ADM. RURAL Y COMERCIALIZACIîN EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL),FIEC04341 ICHE02675 FIEC01776 FIEC00299 ICHE00448
2348,2004,2T,297 788 84 461,PATRIMONIO CULTURAL PREHISPçNICO ECOL.EDUC.AMB. SISTEMAS DISTRIBUIDOS ADM. RURAL Y COMERCIALIZACIîN,ICM00158 FIEC03012 ICHE02089 FIEC00299
2348,2005,1T,1569 899 1350 62 463 531,SISTEMAS DE INFORMACIîN COMUNICACIîN Y PRESENTACIONES EFECTIVAS CULTIVO DE PLANCTON INVESTIGACIîN DE OPERACIONES I MARKETING ESTRATEGICO FUNDAMENTOS DE AUDITORêA,FIEC04366 FIEC04374 FIEC04390 ICHE01966 FIEC03319 ICHE01420
2348,2005,2T,18 227 14 388,DISE„O PARA MANUFACTURA CONTABILIDAD I (1998-3) INGENIERêA DE MƒTODOS INGENIERêA SANITARIA II,FIEC02097 FIEC05553 FIEC05314 FIEC05579
2348,2006,1T,275 787 155 1638 631,TEORêA DEL ARTE TEC.EXP.ORAL Y ESCR. QUêMICA ORGçNICA II INGLƒS AVANZADO A RECUPERACION MEJORADA,ICHE02709 FIEC01552 FIEC02105 FIEC03046 ICHE03541
2348,2006,2T,18 1567 154 1639 15,DISE„O PARA MANUFACTURA ECOLOGêA Y EDUCACIîN AMBIENTAL (B) DISE„O Y CONTROL DE EMPAQUE INGLƒS BçSICO B PRODUCCIîN II (1997),FIEC02097 FIEC03459 FIEC05306 FIEC03053 FIEC05546
2348,2007,1T,1567 807 39 399 446,ECOLOGêA Y EDUCACIîN AMBIENTAL (B) ECOLOGêA Y EDUCACIîN AMBIENTAL (B) LOGêSTICA INGENIERêA SANITARIA II PSICOLOGêA INDUSTRIAL,FIEC03459 FIEC01545 CELEX00091 ICHE01545 FIEC05603
2380,2001,2T,898 137 148 426 193,EDUCACIîN MUSICAL EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL INGLƒS AVANZADO B,FIEC04358 ICF00463 ICF00471 ICM00216 ICQ00018
2380,2002,1T,580 138 416 428 722,DERECHO II TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL COMPORTAMIENTO ORGANIZACIONAL FIS.EXPERIMENTAL I,FIEC04341 ICF00489 ICM00604 ICM00646 ICM00901
2380,2002,2T,65 297 147 643,INVESTIGACIîN DE OPERACIONES II PATRIMONIO CULTURAL PREHISPçNICO TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA RECUPERACION MEJORADA,ICHE00877 ICM00158 ICM00166 ICM00653
2380,2003,1T,195 197 1084 788 397,INGLƒS AVANZADO B INGLƒS BçSICO B TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.) ECOL.EDUC.AMB. INGENIERêA SANITARIA II,ICHE02675 FIEC01735 FIEC01776 FIEC03012 ICHE01065
2380,2003,2T,168 461 1569 899,INGLƒS BçSICO A ADM. RURAL Y COMERCIALIZACIîN SISTEMAS DE INFORMACIîN COMUNICACIîN Y PRESENTACIONES EFECTIVAS,ICHE00885 FIEC00299 FIEC04366 FIEC04374
2380,2004,1T,172 787 463 276 27,INGLƒS BçSICO B TEC.EXP.ORAL Y ESCR. MARKETING ESTRATEGICO TEORêA DEL ARTE PRODUCCIîN II (1997),ICHE01438 FIEC01552 FIEC03319 ICHE01693 ICHE01222
2380,2004,2T,281 62 275 1567 227,TEORêA DEL ARTE INVESTIGACIîN DE OPERACIONES I TEORêA DEL ARTE ECOLOGêA Y EDUCACIîN AMBIENTAL (B) CONTABILIDAD I (1998-3),ICHE01537 ICHE01966 ICHE02709 FIEC03459 FIEC05553
2380,2005,1T,1350 18 1638 986 531,CULTIVO DE PLANCTON DISE„O PARA MANUFACTURA INGLƒS AVANZADO A GEOGRAFêA FêSICA Y AMBIENTAL FUNDAMENTOS DE AUDITORêA,FIEC04390 FIEC02097 FIEC03046 FIEC05355 ICHE01420
2380,2005,2T,155 14 807 1639 631,QUêMICA ORGçNICA II INGENIERêA DE MƒTODOS ECOLOGêA Y EDUCACIîN AMBIENTAL (B) INGLƒS BçSICO B RECUPERACION MEJORADA,FIEC02105 FIEC05314 FIEC01545 FIEC03053 ICHE03541
2380,2006,1T,154 388 156 15 38 446,DISE„O Y CONTROL DE EMPAQUE INGENIERêA SANITARIA II LAB.DE QUêMICA ORGçNICA II PRODUCCIîN II (1997) PRODUCCIîN II (1997) PSICOLOGêA INDUSTRIAL,FIEC05306 FIEC05579 FIEC05322 FIEC05546 CELEX00075 FIEC05603
2381,2001,2T,898 137 148 426,EDUCACIîN MUSICAL EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL,FIEC04358 ICF00463 ICF00471 ICM00216
2381,2002,1T,138 65 416 428,TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INVESTIGACIîN DE OPERACIONES II COMPORTAMIENTO ORGANIZACIONAL COMPORTAMIENTO ORGANIZACIONAL,ICF00489 ICHE00877 ICM00604 ICM00646
2381,2002,2T,580 138 168 643 722 193,DERECHO II TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INGLƒS BçSICO A RECUPERACION MEJORADA FIS.EXPERIMENTAL I INGLƒS AVANZADO B,FIEC04341 ICF00489 ICHE00885 ICM00653 ICM00901 ICQ00018
2381,2003,1T,580 195 147 197 397,DERECHO II INGLƒS AVANZADO B TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INGLƒS BçSICO B INGENIERêA SANITARIA II,FIEC04341 ICHE02675 ICM00166 FIEC01735 ICHE01065
2381,2003,2T,580 197 144,DERECHO II INGLƒS BçSICO B EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL),FIEC04341 FIEC01735 FIEC03426
2381,2004,1T,788 461 1076 216 328,ECOL.EDUC.AMB. ADM. RURAL Y COMERCIALIZACIîN TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.) INGLƒS AVANZADO A TEORêA DEL ARTE,FIEC03012 FIEC00299 FIEC00075 FIEC01800 FIEC04382
2381,2004,2T,899 1350 144 462 292,COMUNICACIîN Y PRESENTACIONES EFECTIVAS CULTIVO DE PLANCTON EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) MOD:EXTENS.RURAL Y COOPERAT. TEORêA DEL ARTE,FIEC04374 FIEC04390 FIEC03426 FIEC00745 FIEC01099
2381,2005,1T,1569 463 1567 16 631 407,SISTEMAS DE INFORMACIîN MARKETING ESTRATEGICO ECOLOGêA Y EDUCACIîN AMBIENTAL (B) LOGêSTICA RECUPERACION MEJORADA COMPORTAMIENTO ORGANIZACIONAL,FIEC04366 FIEC03319 FIEC03459 FIEC01578 ICHE03541 ICHE00893
2381,2005,2T,297 227 154 17 123 273,PATRIMONIO CULTURAL PREHISPçNICO CONTABILIDAD I (1998-3) DISE„O Y CONTROL DE EMPAQUE PLANEAC.RECURSOS MANUFACTURA (IAPI) EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TEORêA DEL ARTE,ICM00158 FIEC05553 FIEC05306 FIEC05645 ICHE00448 ICHE00604
2381,2006,1T,1638 15 986 446,INGLƒS AVANZADO A PRODUCCIîN II (1997) GEOGRAFêA FêSICA Y AMBIENTAL PSICOLOGêA INDUSTRIAL,FIEC03046 FIEC05546 FIEC05355 FIEC05603
2381,2006,2T,807 1639 1853 247,ECOLOGêA Y EDUCACIîN AMBIENTAL (B) INGLƒS BçSICO B PROTECCIONES ELECTRICA (1998) TRANSFERENCIA DE CALOR II,FIEC01545 FIEC03053 FIEC05561 FMAR04093
2381,2007,1T,18 460 1505,DISE„O PARA MANUFACTURA MOD:EXTENS.RURAL Y COOPERAT. ECOLOGêA Y EDUCACIîN AMBIENTAL (B),FIEC02097 FIEC00679 FIEC05884
2382,2001,2T,580 137 148 65 426,DERECHO II EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INVESTIGACIîN DE OPERACIONES II COMPORTAMIENTO ORGANIZACIONAL,FIEC04341 ICF00463 ICF00471 ICHE00877 ICM00216
2382,2002,1T,580 898 428 722,DERECHO II EDUCACIîN MUSICAL COMPORTAMIENTO ORGANIZACIONAL FIS.EXPERIMENTAL I,FIEC04341 FIEC04358 ICM00646 ICM00901
2382,2002,2T,137 168 416 193 397,EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) INGLƒS BçSICO A COMPORTAMIENTO ORGANIZACIONAL INGLƒS AVANZADO B INGENIERêA SANITARIA II,ICF00463 ICHE00885 ICM00604 ICQ00018 ICHE01065
2382,2003,2T,138 172 297 788,TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INGLƒS BçSICO B PATRIMONIO CULTURAL PREHISPçNICO ECOL.EDUC.AMB.,ICF00489 ICHE01438 ICM00158 FIEC03012
2382,2004,1T,195 643 899 276 399,INGLƒS AVANZADO B RECUPERACION MEJORADA COMUNICACIîN Y PRESENTACIONES EFECTIVAS TEORêA DEL ARTE INGENIERêA SANITARIA II,ICHE02675 ICM00653 FIEC04374 ICHE01693 ICHE01545
2382,2004,2T,197 84 1569 1350 787 531,INGLƒS BçSICO B SISTEMAS DISTRIBUIDOS SISTEMAS DE INFORMACIîN CULTIVO DE PLANCTON TEC.EXP.ORAL Y ESCR. FUNDAMENTOS DE AUDITORêA,FIEC01735 ICHE02089 FIEC04366 FIEC04390 FIEC01552 ICHE01420
2382,2005,1T,62 275 1567 227 155 631,INVESTIGACIîN DE OPERACIONES I TEORêA DEL ARTE ECOLOGêA Y EDUCACIîN AMBIENTAL (B) CONTABILIDAD I (1998-3) QUêMICA ORGçNICA II RECUPERACION MEJORADA,ICHE01966 ICHE02709 FIEC03459 FIEC05553 FIEC02105 ICHE03541
2382,2005,2T,463 100 1638,MARKETING ESTRATEGICO TƒCNICAS DE IMPRESIîN INGLƒS AVANZADO A,FIEC03319 ICHE01982 FIEC03046
2382,2006,1T,461 227 154 446,ADM. RURAL Y COMERCIALIZACIîN CONTABILIDAD I (1998-3) DISE„O Y CONTROL DE EMPAQUE PSICOLOGêA INDUSTRIAL,FIEC00299 FIEC05553 FIEC05306 FIEC05603
2382,2006,2T,807 1639 156 247,ECOLOGêA Y EDUCACIîN AMBIENTAL (B) INGLƒS BçSICO B LAB.DE QUêMICA ORGçNICA II TRANSFERENCIA DE CALOR II,FIEC01545 FIEC03053 FIEC05322 FMAR04093
2382,2007,2T,18 15 368,DISE„O PARA MANUFACTURA PRODUCCIîN II (1997) INGENIERêA SANITARIA II,FIEC02097 FIEC05546 FIEC06064
2383,2001,2T,898 137 148 426,EDUCACIîN MUSICAL EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL,FIEC04358 ICF00463 ICF00471 ICM00216
2383,2002,1T,138 416 428 722,TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL COMPORTAMIENTO ORGANIZACIONAL FIS.EXPERIMENTAL I,ICF00489 ICM00604 ICM00646 ICM00901
2383,2002,2T,580 65 168 643 193,DERECHO II INVESTIGACIîN DE OPERACIONES II INGLƒS BçSICO A RECUPERACION MEJORADA INGLƒS AVANZADO B,FIEC04341 ICHE00877 ICHE00885 ICM00653 ICQ00018
2383,2003,1T,195 147 197 788 397,INGLƒS AVANZADO B TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INGLƒS BçSICO B ECOL.EDUC.AMB. INGENIERêA SANITARIA II,ICHE02675 ICM00166 FIEC01735 FIEC03012 ICHE01065
2383,2003,2T,297 147 788 144,PATRIMONIO CULTURAL PREHISPçNICO TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA ECOL.EDUC.AMB. EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL),ICM00158 ICM00166 FIEC03012 FIEC03426
2383,2004,1T,297 461 899 216 144,PATRIMONIO CULTURAL PREHISPçNICO ADM. RURAL Y COMERCIALIZACIîN COMUNICACIîN Y PRESENTACIONES EFECTIVAS INGLƒS AVANZADO A EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL),ICM00158 FIEC00299 FIEC04374 FIEC01800 FIEC03426
2383,2004,2T,1569 787 463 462 328,SISTEMAS DE INFORMACIîN TEC.EXP.ORAL Y ESCR. MARKETING ESTRATEGICO MOD:EXTENS.RURAL Y COOPERAT. TEORêA DEL ARTE,FIEC04366 FIEC01552 FIEC03319 FIEC00745 FIEC04382
2383,2005,1T,1567 227 1076 16,ECOLOGêA Y EDUCACIîN AMBIENTAL (B) CONTABILIDAD I (1998-3) TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.) LOGêSTICA,FIEC03459 FIEC05553 FIEC00075 FIEC01578
2383,2005,2T,18 1638 17 1076 631 986,DISE„O PARA MANUFACTURA INGLƒS AVANZADO A PLANEAC.RECURSOS MANUFACTURA (IAPI) TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.) RECUPERACION MEJORADA GEOGRAFêA FêSICA Y AMBIENTAL,FIEC02097 FIEC03046 FIEC05645 FIEC00075 ICHE03541 FIEC05355
2383,2006,1T,388 807 1639 15 1853,INGENIERêA SANITARIA II ECOLOGêA Y EDUCACIîN AMBIENTAL (B) INGLƒS BçSICO B PRODUCCIîN II (1997) PROTECCIONES ELECTRICA (1998),FIEC05579 FIEC01545 FIEC03053 FIEC05546 FIEC05561
2383,2006,2T,276 154 292 460 1505 936,TEORêA DEL ARTE DISE„O Y CONTROL DE EMPAQUE TEORêA DEL ARTE MOD:EXTENS.RURAL Y COOPERAT. ECOLOGêA Y EDUCACIîN AMBIENTAL (B) GEOQUêMICA,ICHE01693 FIEC05306 FIEC01099 FIEC00679 FIEC05884 FIEC05488
2384,2001,2T,580 898 137 148 426,DERECHO II EDUCACIîN MUSICAL EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL,FIEC04341 FIEC04358 ICF00463 ICF00471 ICM00216
2384,2002,1T,580 137 426 722,DERECHO II EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) COMPORTAMIENTO ORGANIZACIONAL FIS.EXPERIMENTAL I,FIEC04341 ICF00463 ICM00216 ICM00901
2384,2002,2T,137 416 428,EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) COMPORTAMIENTO ORGANIZACIONAL COMPORTAMIENTO ORGANIZACIONAL,ICF00463 ICM00604 ICM00646
2384,2003,1T,138 643 722 193 788,TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA RECUPERACION MEJORADA FIS.EXPERIMENTAL I INGLƒS AVANZADO B ECOL.EDUC.AMB.,ICF00489 ICM00653 ICM00901 ICQ00018 FIEC03012
2384,2003,2T,65 168 197 788,INVESTIGACIîN DE OPERACIONES II INGLƒS BçSICO A INGLƒS BçSICO B ECOL.EDUC.AMB.,ICHE00877 ICHE00885 FIEC01735 FIEC03012
2384,2004,1T,195 461 899 397 1076,INGLƒS AVANZADO B ADM. RURAL Y COMERCIALIZACIîN COMUNICACIîN Y PRESENTACIONES EFECTIVAS INGENIERêA SANITARIA II TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.),ICHE02675 FIEC00299 FIEC04374 ICHE01065 FIEC00075
2384,2004,2T,461 1569 787 144 328,ADM. RURAL Y COMERCIALIZACIîN SISTEMAS DE INFORMACIîN TEC.EXP.ORAL Y ESCR. EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TEORêA DEL ARTE,FIEC00299 FIEC04366 FIEC01552 FIEC03426 FIEC04382
2384,2005,1T,463 1567 227 462 16,MARKETING ESTRATEGICO ECOLOGêA Y EDUCACIîN AMBIENTAL (B) CONTABILIDAD I (1998-3) MOD:EXTENS.RURAL Y COOPERAT. LOGêSTICA,FIEC03319 FIEC03459 FIEC05553 FIEC00745 FIEC01578
2384,2005,2T,297 147 1638 17 216 631,PATRIMONIO CULTURAL PREHISPçNICO TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INGLƒS AVANZADO A PLANEAC.RECURSOS MANUFACTURA (IAPI) INGLƒS AVANZADO A RECUPERACION MEJORADA,ICM00158 ICM00166 FIEC03046 FIEC05645 FIEC01800 ICHE03541
2384,2006,1T,18 807 1639 460 986 446,DISE„O PARA MANUFACTURA ECOLOGêA Y EDUCACIîN AMBIENTAL (B) INGLƒS BçSICO B MOD:EXTENS.RURAL Y COOPERAT. GEOGRAFêA FêSICA Y AMBIENTAL PSICOLOGêA INDUSTRIAL,FIEC02097 FIEC01545 FIEC03053 FIEC00679 FIEC05355 FIEC05603
2384,2006,2T,154 388 15 1505,DISE„O Y CONTROL DE EMPAQUE INGENIERêA SANITARIA II PRODUCCIîN II (1997) ECOLOGêA Y EDUCACIîN AMBIENTAL (B),FIEC05306 FIEC05579 FIEC05546 FIEC05884
2384,2007,1T,292 1853 407,TEORêA DEL ARTE PROTECCIONES ELECTRICA (1998) COMPORTAMIENTO ORGANIZACIONAL,FIEC01099 FIEC05561 ICHE00893
2385,2001,2T,580 898 137 148 426,DERECHO II EDUCACIîN MUSICAL EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL,FIEC04341 FIEC04358 ICF00463 ICF00471 ICM00216
2385,2002,1T,580 137 65 426 722 193,DERECHO II EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) INVESTIGACIîN DE OPERACIONES II COMPORTAMIENTO ORGANIZACIONAL FIS.EXPERIMENTAL I INGLƒS AVANZADO B,FIEC04341 ICF00463 ICHE00877 ICM00216 ICM00901 ICQ00018
2385,2002,2T,580 137 416,DERECHO II EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) COMPORTAMIENTO ORGANIZACIONAL,FIEC04341 ICF00463 ICM00604
2385,2003,1T,138 168 297 147 643 788,TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INGLƒS BçSICO A PATRIMONIO CULTURAL PREHISPçNICO TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA RECUPERACION MEJORADA ECOL.EDUC.AMB.,ICF00489 ICHE00885 ICM00158 ICM00166 ICM00653 FIEC03012
2385,2003,2T,195 643 1569 899 397,INGLƒS AVANZADO B RECUPERACION MEJORADA SISTEMAS DE INFORMACIîN COMUNICACIîN Y PRESENTACIONES EFECTIVAS INGENIERêA SANITARIA II,ICHE02675 ICM00653 FIEC04366 FIEC04374 ICHE01065
2385,2004,1T,461 787 1076 216 144 328,ADM. RURAL Y COMERCIALIZACIîN TEC.EXP.ORAL Y ESCR. TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.) INGLƒS AVANZADO A EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TEORêA DEL ARTE,FIEC00299 FIEC01552 FIEC00075 FIEC01800 FIEC03426 FIEC04382
2385,2004,2T,463 1567 227 462 292 16,MARKETING ESTRATEGICO ECOLOGêA Y EDUCACIîN AMBIENTAL (B) CONTABILIDAD I (1998-3) MOD:EXTENS.RURAL Y COOPERAT. TEORêA DEL ARTE LOGêSTICA,FIEC03319 FIEC03459 FIEC05553 FIEC00745 FIEC01099 FIEC01578
2385,2005,1T,1350 18 1638 460 1293 986,CULTIVO DE PLANCTON DISE„O PARA MANUFACTURA INGLƒS AVANZADO A MOD:EXTENS.RURAL Y COOPERAT. AUDIT. SIST. INFORMATICO I GEOGRAFêA FêSICA Y AMBIENTAL,FIEC04390 FIEC02097 FIEC03046 FIEC00679 FIEC03079 FIEC05355
2385,2005,2T,147 84 807 1639 631 407,TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA SISTEMAS DISTRIBUIDOS ECOLOGêA Y EDUCACIîN AMBIENTAL (B) INGLƒS BçSICO B RECUPERACION MEJORADA COMPORTAMIENTO ORGANIZACIONAL,ICM00166 ICHE02089 FIEC01545 FIEC03053 ICHE03541 ICHE00893
2385,2006,1T,154 15 1853 1505 936,DISE„O Y CONTROL DE EMPAQUE PRODUCCIîN II (1997) PROTECCIONES ELECTRICA (1998) ECOLOGêA Y EDUCACIîN AMBIENTAL (B) GEOQUêMICA,FIEC05306 FIEC05546 FIEC05561 FIEC05884 FIEC05488
2386,2001,2T,580 898 137 148 426,DERECHO II EDUCACIîN MUSICAL EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL,FIEC04341 FIEC04358 ICF00463 ICF00471 ICM00216
2386,2002,1T,580 137 65 426 722,DERECHO II EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) INVESTIGACIîN DE OPERACIONES II COMPORTAMIENTO ORGANIZACIONAL FIS.EXPERIMENTAL I,FIEC04341 ICF00463 ICHE00877 ICM00216 ICM00901
2386,2002,2T,138 168 416 428 788,TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INGLƒS BçSICO A COMPORTAMIENTO ORGANIZACIONAL COMPORTAMIENTO ORGANIZACIONAL ECOL.EDUC.AMB.,ICF00489 ICHE00885 ICM00604 ICM00646 FIEC03012
2386,2003,1T,147 643 193 788 397,TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA RECUPERACION MEJORADA INGLƒS AVANZADO B ECOL.EDUC.AMB. INGENIERêA SANITARIA II,ICM00166 ICM00653 ICQ00018 FIEC03012 ICHE01065
2386,2003,2T,195 297 147 197 1569 899,INGLƒS AVANZADO B PATRIMONIO CULTURAL PREHISPçNICO TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INGLƒS BçSICO B SISTEMAS DE INFORMACIîN COMUNICACIîN Y PRESENTACIONES EFECTIVAS,ICHE02675 ICM00158 ICM00166 FIEC01735 FIEC04366 FIEC04374
2386,2004,1T,1084 84 461 787 399 123,TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.) SISTEMAS DISTRIBUIDOS ADM. RURAL Y COMERCIALIZACIîN TEC.EXP.ORAL Y ESCR. INGENIERêA SANITARIA II EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL),FIEC01776 ICHE02089 FIEC00299 FIEC01552 ICHE01545 ICHE00448
2386,2004,2T,62 275 463 1567 227 531,INVESTIGACIîN DE OPERACIONES I TEORêA DEL ARTE MARKETING ESTRATEGICO ECOLOGêA Y EDUCACIîN AMBIENTAL (B) CONTABILIDAD I (1998-3) FUNDAMENTOS DE AUDITORêA,ICHE01966 ICHE02709 FIEC03319 FIEC03459 FIEC05553 ICHE01420
2386,2005,1T,1350 100 18 1638 631 986,CULTIVO DE PLANCTON TƒCNICAS DE IMPRESIîN DISE„O PARA MANUFACTURA INGLƒS AVANZADO A RECUPERACION MEJORADA GEOGRAFêA FêSICA Y AMBIENTAL,FIEC04390 ICHE01982 FIEC02097 FIEC03046 ICHE03541 FIEC05355
2386,2005,2T,18 155 14 807 1639,DISE„O PARA MANUFACTURA QUêMICA ORGçNICA II INGENIERêA DE MƒTODOS ECOLOGêA Y EDUCACIîN AMBIENTAL (B) INGLƒS BçSICO B,FIEC02097 FIEC02105 FIEC05314 FIEC01545 FIEC03053
2386,2006,1T,172 154 156 15 446,INGLƒS BçSICO B DISE„O Y CONTROL DE EMPAQUE LAB.DE QUêMICA ORGçNICA II PRODUCCIîN II (1997) PSICOLOGêA INDUSTRIAL,ICHE01438 FIEC05306 FIEC05322 FIEC05546 FIEC05603
2387,2001,2T,137 148 426 722 193,EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL FIS.EXPERIMENTAL I INGLƒS AVANZADO B,ICF00463 ICF00471 ICM00216 ICM00901 ICQ00018
2387,2002,1T,898 138 65 416 428,EDUCACIîN MUSICAL TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INVESTIGACIîN DE OPERACIONES II COMPORTAMIENTO ORGANIZACIONAL COMPORTAMIENTO ORGANIZACIONAL,FIEC04358 ICF00489 ICHE00877 ICM00604 ICM00646
2387,2002,2T,580 138 168 147 643,DERECHO II TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INGLƒS BçSICO A TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA RECUPERACION MEJORADA,FIEC04341 ICF00489 ICHE00885 ICM00166 ICM00653
2387,2003,1T,297 643 788 397,PATRIMONIO CULTURAL PREHISPçNICO RECUPERACION MEJORADA ECOL.EDUC.AMB. INGENIERêA SANITARIA II,ICM00158 ICM00653 FIEC03012 ICHE01065
2387,2004,1T,195 1084 461 899,INGLƒS AVANZADO B TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.) ADM. RURAL Y COMERCIALIZACIîN COMUNICACIîN Y PRESENTACIONES EFECTIVAS,ICHE02675 FIEC01776 FIEC00299 FIEC04374
